-0.00583497452067211,-1.0
0.6777093396297897,-1.0
1.234769333962886,-1.0
-105.38612612697204,-1.0
2.0246783660344096,-1.0
2.508796062389081,-1.0
-53.51824680645646,-1.0
-5.357921900251422,-1.0
-58.873713040353614,-1.0
15.917515360036928,-1.0
-26.440721631513973,-1.0
-0.2182320987622193,-1.0
0.7285386052962283,-1.0
0.9856993296459697,-1.0
0.5550460629841332,-1.0
1.6124927551872925,-1.0
-3.2428490829995034,-1.0
7.080195155348601,-1.0
-7.3892694348902905,-1.0
-2.8327888171567035,-1.0
5.735655225836554,-1.0
1.363711840352651,-1.0
0.5920784849830906,-1.0
-63.49841447445203,-1.0
1.2453604562396452,-1.0
-43.86231079074895,-1.0
0.5245355163783705,-1.0
16.71901584785517,-1.0
-0.20228978466039488,-1.0
4.4797171545068615,-1.0
2.1415664501584932,-1.0
-6.732564189137637,-1.0
-3.304982716667459,-1.0
0.685405654827439,-1.0
-26.564110221581156,-1.0
2.8029818856067816,-1.0
0.6389927933400887,-1.0
3.665846186276921,-1.0
3.617902121295176,-1.0
-0.07387206408431812,-1.0
-3.70683502963843,-1.0
-189.7316404759512,-1.0
1.7397666838899644,-1.0
-7.999802364334051,-1.0
-1.466078008036642,-1.0
0.8636323758260588,-1.0
2.3282608863592,-1.0
-200.01189393929337,-1.0
0.6900172613099531,-1.0
4.084282122661139,-1.0
