1.578211635755932,836.6047008602523,0.4129212562740764
0.0,922.9330871229765,0.10522004115793204
3.045419156899444e-08,964.0432300717393,0.054598693019672045
0.0,1542.2159362499299,0.9899992017771267
0.07432872025149742,990.7554434536228,0.012596916538708395
2.937906469021114e-08,965.9325493861371,0.060788961837232744
5.317366985261966e-08,951.7660031344072,0.05799695556028915
1.9616462491453401,1007.9207594938538,0.3634359504516317
4.4444873982807115e-08,973.4195306179664,0.0408061307487709
1.241601881076907,994.9709430591953,0.3903374328300863
5.245238743924945e-09,949.1218738526463,0.046713996887527365
0.8415633898832148,902.6447235404366,0.42944531317858625
0.060800787957763565,930.3138725288808,0.06674029484451197
0.8995289189355343,733.3396183015217,0.4974185339746391
0.0,902.5463126119857,0.10934735556598425
1.8199824939267358e-07,952.2387452702104,0.045724910985626144
0.0,850.4118733434584,0.1533440382000833
0.0,929.4162407756854,0.12276289539225017
0.5555143950649868,943.1031110980591,0.41456542258616075
9.56510801907066e-08,948.2075247519907,0.05192197071899593
