3824.9255543657555,-1.0
531158.9724299752,-1.0
278408.0001720056,-1.0
-0.036924119523710455,-1.0
-26222.039473960613,-1.0
0.3379543380525801,-1.0
1.2808069222656842,-1.0
44491.5340063474,-1.0
4989.359773878302,-1.0
48016.25325790637,-1.0
16.07618705899195,-1.0
59254.13440103097,-1.0
5946.912098822986,-1.0
-3438.1252042599185,-1.0
45095.032167710655,-1.0
2220.498549742972,-1.0
-0.15971868746071982,-1.0
1868999.1994155687,-1.0
170134.487986979,-1.0
40394.192877305904,-1.0
102142.2373207611,-1.0
0.010047857929672119,-1.0
51315.517035087825,-1.0
6925.751884334437,-1.0
5679.292432849054,-1.0
-8459.595559382746,-1.0
267072.2234650341,-1.0
572391.3858044217,-1.0
53231.56880719927,-1.0
4150.579122600443,-1.0
71029.5004107604,-1.0
21806.46176706498,-1.0
0.44398208086916063,-1.0
17345.193773554347,-1.0
7339.347591531136,-1.0
3476.4232416421974,-1.0
27362.40538456131,-1.0
1868999.1994155687,-1.0
115547.31111436369,-1.0
-0.03748324467088918,-1.0
1.2785039054547735,-1.0
30941.628673979856,-1.0
1868999.1994155687,-1.0
326.5023082435979,-1.0
182209.11562439904,-1.0
448.9107266426366,-1.0
16475.18292819392,-1.0
72318.30142184955,-1.0
419.02014919791094,-1.0
1.2793735008876055,-1.0
406.88770125234544,-1.0
4310.690892173741,-1.0
5994.80195664658,-1.0
11693.469026293164,-1.0
29196.090227377157,-1.0
61054.59990161159,-1.0
17.9067674617259,-1.0
14886.803230032163,-1.0
0.33862731017738545,-1.0
51604.520928476006,-1.0
115547.31111436369,-1.0
1.276920154110802,-1.0
18.77513469802822,-1.0
-40500.26462830045,-1.0
141794.26816083098,-1.0
9974.496195572256,-1.0
99440.80243038911,-1.0
186731.19171206208,-1.0
182209.11562439904,-1.0
59901.29017825785,-1.0
42500.47012253116,-1.0
423.2873384428922,-1.0
20710.112853860224,-1.0
572391.3858044217,-1.0
6569.3456908521,-1.0
5578.156700268088,-1.0
114500.625515348,-1.0
1478473.1199371007,-1.0
48215.65949220592,-1.0
43955.32861145821,-1.0
-3.5398432491961715,-1.0
32407.550474431722,-1.0
58886.00052932395,-1.0
30971.07111568809,-1.0
0.47170408254056473,-1.0
-83156.73137130964,-1.0
13980.690461968976,-1.0
115547.31111436369,-1.0
2242.4366124371836,-1.0
16.70451059245394,-1.0
7339.347591531136,-1.0
85336.89694955065,-1.0
9250.477840978137,-1.0
15549.930675355821,-1.0
62172.12077891628,-1.0
5069.654876989898,-1.0
19807.66354381027,-1.0
28475.051746690762,-1.0
15924.027847361464,-1.0
65100.520521621234,-1.0
19682.315276774214,-1.0
25444.923535995385,-1.0
46652.41092540258,-1.0
31835.04946690531,-1.0
40671.56644901501,-1.0
1868999.1994155687,-1.0
54288.76977493032,-1.0
61678.69295249679,-1.0
115547.31111436369,-1.0
42027.83840858238,-1.0
136816.77154068355,-1.0
1.2807383790239273,-1.0
26275.516365930685,-1.0
422.5961963688633,-1.0
31993.18118769354,-1.0
-40500.26462830045,-1.0
0.4507127383015821,-1.0
114500.625515348,-1.0
26826.65278167709,-1.0
79740.57228563659,-1.0
110883.0825421552,-1.0
52940.36527489642,-1.0
0.44425313474081984,-1.0
53595.8425945612,-1.0
17.000176049302567,-1.0
106623.62705647705,-1.0
115547.31111436369,-1.0
3476.4232416421974,-1.0
16.359319682644767,-1.0
13948.759983431773,-1.0
0.47216800829661143,-1.0
419.27584288770555,-1.0
77472.87322489356,-1.0
2682.0820868293745,-1.0
0.4800791602001601,-1.0
6832.41865167381,-1.0
2218.106784349311,-1.0
0.33800605686801,-1.0
0.337543777370989,-1.0
73139.38783465573,-1.0
3019.818624348538,-1.0
3440.323496295383,-1.0
1.2780290860082817,-1.0
70113.04261683991,-1.0
2218.106784349311,-1.0
-11797.215082230166,-1.0
9962.994798653568,-1.0
3709.1504813037363,-1.0
249917.64894822577,-1.0
16.246973358668004,-1.0
384.9919718811763,-1.0
2250.143732410656,-1.0
66035.50589576676,-1.0
531158.9724299752,-1.0
112698.45834497808,-1.0
2502.7710152094696,-1.0
27818.36801916364,-1.0
62513.17098559006,-1.0
8481.619982523369,-1.0
432.40305256712213,-1.0
21649.961967762312,-1.0
134581.7546509055,-1.0
95626.83096876295,-1.0
4670.946354053018,-1.0
3543.702809601392,-1.0
35516.75945986917,-1.0
0.15927099887821686,-1.0
53300.9202518933,-1.0
3824.9255543657555,-1.0
24359.30396971053,-1.0
415.6455032974152,-1.0
15.561012600293028,-1.0
-115547.31111436369,-1.0
22696.690093134104,-1.0
12526.352200163548,-1.0
15.969919579969806,-1.0
4115.556383452681,-1.0
28215.49570482546,-1.0
2369.831775576456,-1.0
218295.07875844024,-1.0
356.44963098664823,-1.0
323.2620613108948,-1.0
-0.01613273557724229,-1.0
1.276958810784098,-1.0
278408.0001720056,-1.0
5080.978747313029,-1.0
28033.271834682604,-1.0
51445.843966898385,-1.0
19604.035772723815,-1.0
304768.7670485771,-1.0
37546.34588006661,-1.0
42099.45568212259,-1.0
10756.886800813189,-1.0
