0.0005847929939636335,-0.40283549867303675
-3.063939091453265e-05,-0.3901690484465266
8.137038901397694e-06,-0.4030654948260987
-3.446403177868501e-05,-0.4536960858211031
-3.813547041336619e-06,-0.39418225686191694
-0.00020253966519330927,-0.4305785479318326
0.0031877403839532326,-0.43041608097073547
0.00033419558386659496,-0.42726348442920337
-0.04093411913992514,-0.6727812233617868
0.00045531345162720395,-0.3741559717103044
-0.005163862928899179,-0.46673987897699953
0.00029499522509885496,-0.39766851110135226
-0.0007122731294518166,-0.3807422554098047
-0.00037959567785202244,-0.3884094364168287
-0.00047478212566820315,-0.4327071754814965
0.0001889859394634048,-0.38428133711255175
-3.237194145581712e-05,-0.41264884319909845
0.0011249755179665879,-0.38607298347026875
0.3459366667790898,-2.0842978780092625
-0.0013559927834845247,-0.42077434246601236
